Price,Title,RAM,Hard Drive,Graphics Coprocessor,Number of USB 3.0 Ports,Brand,Series,Operating System,Processor Brand,Item model number,Graphics Card Ram Size,Manufacturer,Form Factor,Processor Type,Processor Speed,Memory Technology,Hard Disk Description,Graphics Chipset Brand,DisplaySizeInches,HorizontalPixels,VerticalPixels,WeightKg,Refurbished,base_color
3231.84,"ASUS ROG Zephyrus G15(2022), 15.6"" (39.62 cms) 2K WQHD 165Hz/3ms, AMD Ryzen 9 6900HS, 8GB RTX 3080, Gaming Laptop (16GB/1TB SSD/90WHrs Battery/Windows 11/Office 2021/Gray/1.9 Kg), GA503RS-HQ027WS",16,SSD,NVIDIA GeForce RTX 3080,0,ASUS,ASUS ROG Zephyrus G15,Windows 11 Home,AMD,GA503RS-HQ027WS,8 GB,ASUS,Gaming Laptop,Ryzen 9,4.9 GHz,other,SSD,AMD,39.62,2560,1440,1.9,0,Gray
4.784,Glossy Designs Full Body Laptop Skin Upto 15.6 inch Sticker Compatible for Dell/HP/Lenovo/Acer/Sony All Laptop Size Upto 14 to 15.6 Inch- Daydreaming Monochrome,,,,0,Dell,Laptop,,Dell,GDLS-Dreaming-925,6,Dell,Laptop,,,other,,Other,15.6,,,,0,other
847.84,"Dell Vostro 3425 Metal Laptop, AMD Ryzen 5-5625U, 8GB, 512GB, Win 11+MSO'21, 14.0"" (35.56cm) FH + 3 Side Narrow Border, 15 Month McAfee,Dark Silver,Hardware TPM 2.0,1.48kg",8 GB,512 GB,Radeon Graphics,2,Dell,Vostro 3425,Windows 11,AMD,Vostro 3425,2,Dell India Pvt Ltd,Laptop,Ryzen 5,2.3 GHz,ddr4,SSD,AMD,14.0,1920,1080,1.48,0,Grey
2416.0,HP OMEN-12th Gen Intel Core i7 16.1-inch(40.9 cm) QHD Gaming Laptop (16GB RAM/1TB Gen 4 SSD/165 Hz/RTX 3070 8GB Graphics/4 Zone KB Backlight/Max 115W TGP/Win 11/MSO/Xbox Game Pass(30 Days) 16-B1370TX,16,SSD,NVIDIA GeForce RTX 3070,0,HP,HP,Windows 11 Home,Intel,HP,8 GB,HP Inc.,Laptop,Core i7,4.7 GHz,other,SSD,Intel,16.1,2560,1440,2.32,0,other
950.24,"Lenovo IdeaPad Slim 3 Intel Core i5-13420H 15.6"" (39.6cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/1 Yr Warranty + ADP/Alexa/3 Month Game Pass/Grey/1.62Kg), 83EM0026IN",16 GB,SSD,Intel UHD Graphics,3,Lenovo,IdeaPad Slim 3 15IRH8,Windows 11 Home,Intel,Lenovo IdeaPad,6,Lenovo,Thin & Light,Intel Core i5,2.1 GHz,other,SSD,Intel,15.6,1920,1080,1.62,0,Grey
479.84,"ZEBRONICS Laptop PRO Series Y NBC 2S, Intel Core 11th Gen i5 Processor (16GB RAM | 512GB SSD), 15.6-Inch (39.6 CM) IPS Display, (Ultra Slim | 38.5 Wh Large Battery | Windows 11 | Silver | 1.65 Kg)",16 GB,SSD,intel,2,ZEBRONICS,ZEB-NBC 2S (16GB) -Silver,Windows 11 Home,Intel,Laptop,6,Zebronics India Private Limited,Laptop,Intel Core i5,2.2 GHz,other,SSD,Intel,15.6,1920,1080,1.8,0,Silver
559.84,"ZEBRONICS Laptop PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor (16GB RAM | 512GB SSD), 15.6-Inch (39.6 CM) IPS Display, (Ultra Slim |38.5 Wh Large Battery |Windows 11 |Midnight Blue |1.76 Kg)",16 GB,SSD,Intel,2,ZEBRONICS,ZEB-NBC 4S (16GB) Midnight Blue,Windows 11 Home,Intel,ZEB-NBC 4S (16GB) Midnight Blue,2 GB,Zebronics India Private limited,Laptop,Intel Core i5,4.4 GHz,ddr4,SSD,Intel,15.6,1920,1080,1.76,0,Blue
479.84,"Lenovo V14 Intel Core i3 11th Gen 14"" (35.56cm) FHD Antiglare Thin and Light Laptop (4GB RAM/256GB SSD/Windows 11 Home/MS Office H&S 2021/Iron Grey/1.60 kg), 82KAA015IH",4 GB,SSD,Intel Iris Xe Graphics,0,Lenovo,V14,Windows 11 Home,Intel,Lenovo,4 GB,Lenovo,Laptop,Core i3,3 GHz,ddr4,SSD,Intel,14.0,1920,1080,1.6,0,Grey
920.304,"Huawei MateBook D 14 Laptop, Full View 1080P FHD Ultrabook PC- (Intel Core i5-10210U, Multi-Screen Collaboration, Fingerprint Reader, 8 GB RAM, 512 GB SSD, Windows 10 Home,Microsoft365(6months)), Gray",8 GB,512 GB SSD,Intel,0,Huawei,MateBook D 14,Windows 10 Home,Intel,NObleIB-WAH9EQ,8 GB,"Huawei Technologies Co., Ltd, Huawei Industrial Base, Bantian, Longgang, Shenzen 518129, China",Laptop,Intel Core i5,4 GHz,ddr4,SSHD,Intel,14.0,1920,1080,1.3,0,Gray
559.84,"Lenovo V15 (AMD Ryzen 5 3500U/ 8GB RAM DDR4/ 512GB SSD/ 15.6"" FHD/Windows 10 Home) 82C700KAIH",DDR4,SSD,AMD Radeon Vega 8,2,Lenovo,V15,Windows 10 Home,AMD,82C700KAIH,6,Lenovo,Laptop,Ryzen 5 3500U,3.7 GHz,ddr4,SSD,AMD,15.6,1920,1080,2.5,0,Gray
412.0,"Dell (Renewed) Latitude Laptop E7470 Intel Core I5-6300U Processor,32 Gb Ram&256 Gb Ssd,14.1 Inches Screen (Ultra Slim&Light 1.58Kg) Notebook Computer,Windows 10 Pro",32 Gb,32 Gb,intel,0,Dell,Latitude,Windows 10 Pro,Intel,E7470-i5-32-256-cr,32 Gb,Dell,Notebook,Core i5,,ddr4,Solid State Hard Drive,Intel,14.1,1366,768,1.58,1,other
588.528,"(Refurbished) Dell Latitude 7410 14"" Notebook - Full HD - 1920 x 1080 - Core i5 i5-10310U 10th Gen 1.7GHz Hexa-core (6 Core) - 16GB RAM - 256GB SSD, 14-14.99 inches",16 GB,SSD,1,0,Dell,F2WJ0,Windows 10 Pro,Intel,7410-cr,1,intel,Laptop,Core i5,1.7 GHz,ddr4,SSD,Intel,14.0,1920,1080,1.33,1,Black
375.984,"(Refurbished) Dell Latitude 7480 14"" Laptop--Core i5 7th Gen || 8GB || 256 GB SSD || Win10 Pro || Black",8 GB,256 GB SSD,Intel HD Graphics 620,0,Dell,Latitude,Windows 10 Pro,Intel,8CG05-cr,32 GB,intel,Laptop,Core i5,3.5 GHz,ddr4,Solid State Hard Drive,Intel,14.0,1920,1080,1.3599999999999999,1,Black
1999.84,"MSI GL63 8RE-455IN 2018 15.6-inch Laptop (Core i7-8750H/16GB/128GBSSD+1TB/Windows 10/6GB Graphics), Black",16 GB,1 TB,NVIDIA GeForce GTX 1060,4,MSI,GL63 8RE-455IN,Windows 10,Intel,GL63 8RE-455IN,6 GB,"Mircro Star International Co. Ltd. / No. 69, Li-De Street, Jung He City Taipei Tiwan , China",Clamshell,Core i7,,ddr4,Serial ATA,NVIDIA,15.6,1920,1080,2.2,0,Black
15.84,"Meqnes Original PU Leather Laptop Cover for HP 10th Gen Intel Core i3 15.6-inch 15s fr1004tu, Brown",,,Intel,0,HP,Laptop,,Intel,Laptop,6,Meqnes,Laptop,Intel Core i3,,other,,Intel,15.6,,,,0,Brown
1384.0,"(Refurbished) Lenovo ThinkPad P14s Mobile Workstation 11th Gen Intel Core i7 14-inch FHD IPS Laptop (16GB RAM/512GB SSD/Windows 11 Pro/NVIDIA T500 4GB/1.469Kg),20VXS0G400",16 GB,SSD,Intel,0,Lenovo,ThinkPad P14s Gen 2,Windows 11 Pro,Intel,Lenovo,4 GB,Lenovo,Laptop,Core i7,2.8 GHz,ddr4,SSD,NVIDIA,14.0,1920,1080,1.47,1,Black
788.664,"(Refurbished) HP Laptop 15, 13th Gen Intel Core i5-1335U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe Graphics, FHD Camera w/Privacy Shutter (Win 11, MSO 2021, Silver, 1.59 kg), fd0013TU",DDR4,SSD,Intel Iris Xe Graphics,0,HP,15-fd0013TU,Windows 11 Home,Intel,15-fd0013TU-cr,6,HP,Netbook,Core i5,4.6 GHz,ddr4,SSD,Intel,39.6,1920,1080,1.6,1,Silver
924.784,"(Refurbished) MSI GF63 Thin, Intel Core i7-11800H, 40CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce GTX 1650, GDDR6 4GB/Black/1.8Kg), 11SC-1462IN",16,SSD,NVIDIA GeForce GTX 1650,0,MSI,GF63 Thin 11SC-1462IN,Windows 11 Home,Intel,9S7-16R612-1462-cr,4 GB,intel,Laptop,Core i7,4.6 GHz,ddr4,SSD,NVIDIA,40.0,1920,1080,1.8,1,Black
943.84,"(Renewed) (Renewed)IdeaPad Flex 5 Ryzen 5 5500U 14-inch (35.56cm) FHD+ IPS 2-in-1 Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/Fingerprint/FHD Camera/Alexa/Storm Grey/1.55Kg), 82R9006PIN",16 GB,SSD,Integrated AMD Radeon Graphics,0,Lenovo,IdeaPad Flex 5 14ALC7,Windows 11 Home,AMD,82R9006PIN-cr,2,amd,Thin & Light,Ryzen 5,4 GHz,other,SSD,AMD,14.0,1929,1200,1.55,1,Grey
380.8,(Refurbished) Dell LATITUDE 5490 CORE Intel i5 8TH GEN/8GB/256GB SSD/WEBCAM/14'' TOUCH/Windows 10 Pro,8 GB,SSD,Intel HD Graphics 610,2,Dell,DELL LATITUDE 5490-cr,Windows 10 Pro,Intel,DELL LATITUDE 5490-cr,4 GB,Dell Computers,Laptop,Core i5,1.7 GHz,ddr4,SSD,Intel,14.0,1920,1080,3.0,1,Black
671.84,"HP Laptop 14, 13th Gen Intel Core i3-1315U, 14-inch (35.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, FHD Camera w/Privacy Shutter, Thin & Light (Win 11, MSO 2021, Blue, 1.4 kg), gr0000TU",DDR4,SSD,Intel UHD Graphics,3,HP,14-gr0000TU,Windows 11 Home,Intel,14-gr0000TU,6,HP,Netbook,Intel Core i3,4.5 GHz,ddr4,SSD,Intel,35.6,1920,1080,1.4,0,Blue
952.0,"Lenovo IdeaPad Slim 3 Intel Core i7 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Years Warranty/Arctic Grey/1.65Kg), 82H803B6IN",16 GB,SSD,Integrated Intel Iris Xe,2,Lenovo,IdeaPad 3 15ITL6,Windows 11 Home,Intel,82H803LPIN,6,Lenovo,Laptop,Core i7,4.7 GHz,ddr4,SSD,Intel,15.6,1920,1080,1.65,0,Grey
735.104,"Dell 15 Laptop, 12th Gen Intel Core i5-1235U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD Display, Win 11 + MSO'21, 15 Month McAfee Antivirus, Black, Spill-Resistant Keyboard, Thin & Light- 1.66kg",8 GB,SSD,Intel,2,Dell,Vostro 3520,Windows 11 Home,Intel,Dell,6,Dell India Pvt Ltd,Laptop,Core i5,4.4 GHz,ddr4,SSD,Intel,15.6,1920,1080,1.6600000000000001,0,Black
637.44,"Dell Vostro 3530 Laptop, Intel Core i3-1305U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD WVA AG 120Hz 250 nits, Win 11 + MSO'21, 15 Months McAfee, Black, 1.66kg",8 GB,SSD,Intel,2,Dell,Vostro 3530,Windows 11 Home,Intel,Dell,6,Dell India Pvt Ltd,Laptop,Core i3,4.5 GHz,ddr4,SSD,Intel,15.6,1920,1080,1.6600000000000001,0,Black
751.84,"Dell 15 Laptop, Intel Core i5-1135G7 Processor/ 8GB DDR4/ 512GB SSD/ 15.6"" (39.62cm) FHD/Mobile Connect/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Carbon Black/Thin & Light-1.69kg",DDR4,SSD,Intel,2,Dell,Vostro 3510,Windows 11,Intel,Dell,2 GB,Dell India Pvt Ltd,Laptop,Core i5,2.4 GHz,ddr4,SSD,Intel,15.6,1920,1080,1.69,0,Carbon
943.84,"(Renewed) (Renewed)IdeaPad Flex 5 Ryzen 5 5500U 14-inch (35.56cm) FHD+ IPS 2-in-1 Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/Fingerprint/FHD Camera/Alexa/Storm Grey/1.55Kg), 82R9006PIN",16 GB,SSD,Integrated AMD Radeon Graphics,0,Lenovo,IdeaPad Flex 5 14ALC7,Windows 11 Home,AMD,82R9006PIN-cr,2,amd,Thin & Light,Ryzen 5,4 GHz,other,SSD,AMD,14.0,1929,1200,1.55,1,Grey
4439.84,"MSI Stealth 16 Mercedes-AMG, Intel 13th Gen. i9-13900H, 41CM UHD+ 60Hz OLED Gaming Laptop (32GB/2TB NVMe SSD/Windows 11 Pro/NVIDIA GeForce RTX 4070, GDDR6 8GB/Selenite Gray/1.88Kg), A13VG-264IN",16,SSD,Intel,3,MSI,Stealth 16 MercedesAMG A13VG-264IN,Windows 11 Pro,Intel,9S7-15F213-264,8 GB,MSI,Laptop,Core i9,5.4 GHz,ddr5,SSD,NVIDIA,41.0,3840,2400,1.88,0,Gray
707.056,"(Refurbished) HONOR MagicBook X14 (2023), 12th Gen Intel Core i5-12450H (8GB/512GB NVMe SSD, 14-inch (35",512 GB,SSD,Intel UHD Graphics,0,Honor,FRI-F58,Windows 11 Home,Intel,2023,8 GB,intel,Netbook,Core i5-12450H,4.4 GHz,other,NVMe PCIe SSD,Intel,14.0,,,1.43,1,Gray
1919.84,"ASUS ROG Strix G16 (2023) 90WHr Battery, Intel Core i9-13980HX 13th Gen, 16"" QHD+ 240Hz/3ms, 8GB RTX 4070, Gaming Laptop (16GB/1TB SSD/Windows 11/Office 2021/Per-Key RGB/Green/2.50 Kg) G614JI-N4151WS",16,SSD,NVIDIA GeForce RTX 4070,0,ASUS,ASUS ROG Strix G16,Windows 11 Home,Intel,G614JI-N4151WS,8 GB,ASUS,Gaming Laptop,Core i9,5.6 GHz,other,SSD,Intel,16.0,2560,1600,2.5,0,Green
2030.24,"ASUS Zenbook S 13 OLED (2023), 1kg Weight & 1cm Thin, Intel Core EVO i7-1355U 13th Gen, 13.3 Inch 2.8K OLED, Thin & Light Laptop (16GB/1TB SSD/Iris Xe/Win 11/Office 2021/63WHrs/Grey), UX5304VA-NQ742WS",8 GB,SSD,Intel Iris Xe Graphics,3,ASUS,Zenbook S13 OLED (2023),Windows 11 Home,Intel,UX5304VA-NQ742WS,2,ASUS,Ultra-Portable,Core i7,5 GHz,other,SSD,Intel,13.3,2880,1800,1.0,0,Grey
991.84,"GIGABYTE G5 GD-51IN123SE with 15.6"" FHD 144Hz, Intel 11th Gen i5-11400H,Nvidia RTX 3050 4G Gaming Laptop (16GB DDR4 Memory/Windows 11 Home/64bit + Office 365 / Gen4 512 GB SSD Black)",DDR4,512 GB SSD,NVIDIA,0,GIGABYTE,G5 GD-51IN123SE,Windows 11 Home,Intel,RC45GD,4 GB,GIGABYTE,Laptop,Intel Core i5-11400,4.5 GHz,ddr4,SSD,NVIDIA,15.6,1920,1080,2.03,0,Black
584.16,"Lenovo Ideapad 3 AMD Ryzen 5 5500U 15.6"" FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/2Yr Warranty/Arctic Grey/1.65Kg), 82KU017KIN & 130 USB Optical Compact Mouse, Black",8 GB,SSD,AMD Radeon Graphics,0,Lenovo,Lenovo Ideapad,Windows 11 Home,AMD,Lenovo Ideapad,6,amd,Thin & Light,AMD Ryzen 5 5500U,3,ddr4,Solid State Hard Drive,AMD,15.6,1926,1080,,0,Grey
3343.84,HP Omen 12th Gen Intel Core i7-12800HX 17.3 inch(43.9cm) QHD Gaming Laptop(32GB RAM/1TB SSD/RTX 3070Ti 8GB Graphics/165Hz/3ms Response Time/Win 11/MSO 2021/Backlit KB/B&O/Alexa/Xbox Pass) 17-ck1022TX,32 GB,SSD,Intel,3,HP,17-ck1022TX,Windows 11 Home,Intel,17-ck1022TX,8 GB,HP,Netbook,Core i7,4.8 GHz,ddr5,SSD,NVIDIA,43.9,2560,1440,2.76,0,Black
379.184,"(Refurbished) DELL LATITUDE 5300 (CORE I5 8TH/8GB/256GB SSD/WEBCAM/13.3"" NON TOUCH/WIN PRO)",8 GB,SSD,,2,Dell,DELL LATITUDE 5300-cr,Windows 10 Pro,Intel,DELL LATITUDE 5300-cr,4 GB,DELL,Convertible,Core i5-6287U,1.9 GHz,ddr4,SSD,Intel,13.3,1366,768,3.0,1,Black
894.24,"Asus Vivobook K15 Oled (2021) Intel Core I5 11Th Gen - (16 Gb/1 Tb Hdd/256 Gb Ssd/Windows 10 Home) K513Ea-L523Ts Thin And Light Laptop (15.6 Inches, Transparent Silver, 1.80 Kg, With Ms Office)",16 Gb,16 Gb,Intel,0,ASUS,Asus Vivobook,Windows 10,Intel,Asus Vivobook,16 Gb,intel,Laptop,Intel Core i5-1135G7,,other,Hdd,Intel,15.6,,,1.5,0,Transparent
1488.0,"(Refurbished) Lenovo Legion5 Pro 11th Gen Intel Core i7 16"" (40.64cm) QHD 16:10 IPS Gaming Laptop(16GB/1",16,1 TB,NVIDIA GeForce RTX 3060,0,Lenovo,Legion 5 Pro 16ITH6H,Windows 11,Intel,82JD005KIN-cr,6 GB,intel,Laptop,Core i7,2.3 GHz,ddr4,SSD,NVIDIA,16.0,2560,1600,2.3,1,other
599.84,"Lenovo ThinkPad E15 Intel Core i3 Laptop (4GB RAM/256GB SSD/DOS/FPR/Black/1.7 kg), 20TDS0RP00",4 GB,SSD,Intel,0,Lenovo,Thinkpad E15,DOS,Intel,Lenovo,32 GB,Lenovo,Laptop,Core i3,3 GHz,ddr4,SSD,Intel,15.6,,,1.7,0,Black
950.24,"Lenovo IdeaPad Slim 3 Intel Core i5-13420H 15.6"" (39.6cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/1 Yr Warranty + ADP/Alexa/3 Month Game Pass/Grey/1.62Kg), 83EM0026IN",16 GB,SSD,Intel UHD Graphics,3,Lenovo,IdeaPad Slim 3 15IRH8,Windows 11 Home,Intel,Lenovo IdeaPad,6,Lenovo,Thin & Light,Intel Core i5,2.1 GHz,other,SSD,Intel,15.6,1920,1080,1.62,0,Grey
479.84,"ZEBRONICS Laptop PRO Series Y NBC 2S, Intel Core 11th Gen i5 Processor (16GB RAM | 512GB SSD), 15.6-Inch (39.6 CM) IPS Display, (Ultra Slim | 38.5 Wh Large Battery | Windows 11 | Silver | 1.65 Kg)",16 GB,SSD,intel,2,ZEBRONICS,ZEB-NBC 2S (16GB) -Silver,Windows 11 Home,Intel,Laptop,6,Zebronics India Private Limited,Laptop,Intel Core i5,2.2 GHz,other,SSD,Intel,15.6,1920,1080,1.8,0,Silver
559.84,"ZEBRONICS Laptop PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor (16GB RAM | 512GB SSD), 15.6-Inch (39.6 CM) IPS Display, (Ultra Slim |38.5 Wh Large Battery |Windows 11 |Midnight Blue |1.76 Kg)",16 GB,SSD,Intel,2,ZEBRONICS,ZEB-NBC 4S (16GB) Midnight Blue,Windows 11 Home,Intel,ZEB-NBC 4S (16GB) Midnight Blue,2 GB,Zebronics India Private limited,Laptop,Intel Core i5,4.4 GHz,ddr4,SSD,Intel,15.6,1920,1080,1.76,0,Blue
1071.84,"Lenovo Yoga Slim 7 11 Gen Intel Core i5 14""(35.56cm) FHD IPS 300Nits Thin & Light Touch Laptop (16GB/512GB SSD/Windows 10/MS Office/Backlit Keyboard/Fingerprint Reader/Slate Grey/1.36Kg), 82A300DFIN",16 GB,SSD,Intel Iris Xe Graphics,2,Lenovo,Yoga Slim 7 14ITL05,Windows 10 Home,Intel,82A300DFIN,1,Lenovo,Convertible,Core i5,2.4 GHz,ddr4,SSD,Intel,14.0,1920,1080,1.3599999999999999,0,Grey
1327.984,"Lenovo ThinkPad T14 (2021) Intel Core i5 11th Gen 14 inches FHD IPS Thin and Light Laptop (16GB RAM/512GB SSD/Windows 10 Professional/Black/1.53Kg), 20W0S03C00",16 GB,SSD,Intel,0,Lenovo,Thinkpad T14,Windows 10 Pro,Intel,Lenovo,3 GB,Lenovo,Laptop,Core i5,2.4 GHz,ddr4,SSD,Intel,14.0,1920,1080,1.53,0,Black
392.832,"(Renewed) Lenovo Thin & Light Thinkpad Laptop T470s Intel Core i5-6300u Processor, 20 GB Ram & 512 GB ssd, Win 10 14 inches Ultra Thin & Light Notebook Computer",20 GB,512 GB ssd,Intel,0,Lenovo,Lenovo,Windows 10 Pro,Intel,T470s-i5-20-512-cr,20 GB,Lenovo,Notebook,Core i5 6300HQ,,other,SSD,Intel,14.0,1366,768,1.45,1,Silver
623.84,"Dell Latitude 5000 5430 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-1255U Deca-core (10 Core) 1.70 GHz - 16 GB Total RAM - 256 GB SSD - Gray",16 GB,16 GB,AMD Radeon RX Vega 10,0,Dell,Dell 7000 Series,Windows 10,AMD,5430,1,Dell Computers,"Laptop, Convertible",AMD Ryzen 7,2.2 GHz,other,SSD,AMD,13.3,1920,1080,2.49,0,Grey
1439.84,"MSI Gaming Core i7 8th Gen 15.6-inch Gaming FHD Thin and Light Laptop (8GB/1TB HDD/Windows 10/4GB Graphics/Black/1.86kg), GF63 8RC-239IN",8 GB,HDD,NVIDIA GeForce GTX 1050,4,MSI,Gaming,Windows 10,Intel,MSI GF63 8RC-239IN,4 GB,"Mircro Star International Co. Ltd. / No. 69, Li-De Street, Jung He City Taipei Tiwan , China",Clamshell,Core i7,2.2 GHz,ddr4,HDD,NVIDIA,15.6,1920,1080,1.8599999999999999,0,Black
623.984,"(Refurbished) HP ZBook 17 G3 6th Gen Intel Core i7 Workstation FHD Laptop (16 GB DDR4 RAM/512 GB SSD/17"" (43.9 cm) FHD/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Intel Graphics)",16 GB DDR4,16 GB,Intel,0,HP,HP ZBook,Windows,Intel,HP,16 GB,HP,Laptop,Intel Core i7,2.7 GHz,ddr4,SSD,Intel,17.0,1920,1080,3.0,1,other
1008.976,"(Refurbished) Lenovo Yoga 6 AMD Ryzen 5 7530U 13.3""(33.7cm) WUXGA 2-in-1 300Nits Laptop(16GB/512GB SSD/Win 11/Office 2021/Backlit KB/Dark Teal/1.37Kg), 83B2005TIN",16 GB,SSD,Integrated AMD Radeon Graphics,0,Lenovo,Yoga 6,Windows 11 Home,AMD,Lenovo,6,Lenovo,Convertible,Ryzen 5,2 GHz,other,SSD,Intel,13.3,1920,1080,1.37,1,Teal
671.84,"Lenovo IdeaPad 1 AMD Ryzen 5 7520U 15.6"" HD Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/MS Office 2021/Cloud Grey/1.58Kg), 82VG00J5IN",8 GB,SSD,Integrated AMD Radeon Graphics,2,Lenovo,IdeaPad 1 15AMN7,Windows 11 Home,AMD,82VG00J5IN,1,Lenovo,Ultra-Portable,Ryzen 5,2.8 GHz,other,SSD,AMD,15.6,1366,768,1.58,0,Grey
895.904,"(Refurbished) Dell Precision 7520 Intel Core i7 - 6820HQ Quad Core Processor 6th Gen, 64 GB Ram & 1TB SSD, 15.6 Inches (Numeric Keypad) FHD Screen with Nvidia Quadro M2200 (4GB Graphic Card) Laptop",64 GB,64 GB,Quadro M2200,4,Dell,Precesion7520,Windows 10 Pro,Intel,Dell,4 GB,Dell,Laptop,Core i7-6820HQ,2.7 GHz,ddr4,SSD,NVIDIA,15.6,1920,1080,45.5,1,Black
754.664,"(Refurbished) HP Laptop 15s, AMD Ryzen 7 5700U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, AMD Radeon Graphics, Backlit KB, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.69 kg), ey2001AU",DDR4,SSD,AMD Radeon R7,0,HP,15s-ey2001AU,Windows 11 Home,AMD,15s-ey2001AU-cr,6,HP,Netbook,Ryzen 7,4.3 GHz,ddr4,SSD,AMD,39.6,1920,1080,1.69,1,Silver
543.984,"Acer Aspire Lite 11th Gen Intel Core i3-1115G4 Thin and Light Laptop (Windows 11 Home/16GB RAM/512GB SSD/Intel UHD Graphics) AL15-51, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG",16 GB,SSD,Intel UHD Graphics,2,Acer,Aspire Lite,Windows 11 Home,Intel,AL15-51,6,Acer,Laptop,Core I3 1115G4,4.1 GHz,ddr4,SSD,Intel,15.6,1920,1080,1.6,0,Gray
814.672,"(Refurbished) Lenovo IdeaPad Gaming 3 AMD Ryzen 5 5600H 15.6"" (39.62cm) FHD IPS 120Hz Gaming Laptop (16GB/512GB SSD/Win 11/Office 2021/NVIDIA GTX 1650 4GB/Alexa/3 Month Game Pass/Shadow Black/2.25Kg), 82K2025MIN",16 GB,SSD,NVIDIA GeForce GTX 1650,0,Lenovo,IdeaPad Gaming 3 15ACH6,Windows 11 Home,AMD,82K2025MIN-cr,4 GB,amd,Thin & Light,Ryzen 5 5600H,3.3 GHz,ddr4,SSD,NVIDIA,15.6,1932,1080,2.25,1,Black
380.8,(Refurbished) Dell LATITUDE 5490 CORE Intel i5 8TH GEN/8GB/256GB SSD/WEBCAM/14'' TOUCH/Windows 10 Pro,8 GB,SSD,Intel HD Graphics 610,2,Dell,DELL LATITUDE 5490-cr,Windows 10 Pro,Intel,DELL LATITUDE 5490-cr,4 GB,Dell Computers,Laptop,Core i5,1.7 GHz,ddr4,SSD,Intel,14.0,1920,1080,3.0,1,Black
671.84,"HP Laptop 14, 13th Gen Intel Core i3-1315U, 14-inch (35.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, FHD Camera w/Privacy Shutter, Thin & Light (Win 11, MSO 2021, Blue, 1.4 kg), gr0000TU",DDR4,SSD,Intel UHD Graphics,3,HP,14-gr0000TU,Windows 11 Home,Intel,14-gr0000TU,6,HP,Netbook,Intel Core i3,4.5 GHz,ddr4,SSD,Intel,35.6,1920,1080,1.4,0,Blue
952.0,"Lenovo IdeaPad Slim 3 Intel Core i7 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Years Warranty/Arctic Grey/1.65Kg), 82H803B6IN",16 GB,SSD,Integrated Intel Iris Xe,2,Lenovo,IdeaPad 3 15ITL6,Windows 11 Home,Intel,82H803LPIN,6,Lenovo,Laptop,Core i7,4.7 GHz,ddr4,SSD,Intel,15.6,1920,1080,1.65,0,Grey
767.84,"Dell 14, Intel 12th Gen Core i5-1235U Processor Laptop/8GB/512GB SSD/14.0"" (35.56cm) FHD Display/Intel UHD Graphics/Spill-Resistant Keyboard/Win 11 + MSO'21/Black/15 Month McAfee, Thin & Light-1.48kg",8 GB,SSD,INTEGRATED,2,Dell,Vostro 3420,Windows 11 Home,Intel,Vostro 14,2 GB,Dell India Pvt Ltd,laptop,Core i5,3.3 GHz,ddr4,SSD,Intel,14.0,1920,1080,1.48,0,Black
447.84,"ZEBRONICS Laptop PRO Series Z NBC 3S, Intel Core 12th Gen i3 Processor (8GB RAM | 512GB SSD), 15.6-Inch (39.6 CM) IPS Display, (Ultra Slim |38.5 Wh Large Battery |Windows 11 |Midnight Blue |1.76 Kg)",8 GB,SSD,Intel,2,ZEBRONICS,ZEB-NBC 3S (8 GB) Midnight Blue,Windows 11 Home,Intel,Laptop,6,Zebronics India Private limited,Laptop,Intel Core i3,4.4 GHz,ddr4,SSD,Intel,15.6,1920,1080,1.8,0,Blue
